"species","type","chosen","post","oob","prior","plotpost","BF","lx"
"---Undaria_pinnatifida","untrans","g1",0.78502,0.0260259193649356,"jim_priors3",0.21498,0.273852895467631,1.87868036108572
"---Undaria_pinnatifida","untrans","g1",0.776233333333333,0.0252486916223882,"jim_priors2",0.223766666666667,0.288272426675828,1.94210374929703
"---Hemigrapsus_sanguineus","untrans","g1",0.77535,0.0268098307169791,"jim_priors2",0.22465,0.289740117366351,1.94867815812265
"---Mutimo_cylindricus","untrans","g1",0.728963333333333,0.0525311557654845,"jim_priors2",0.271036666666667,0.371811110755457,2.35402521664677
"---Acanthogobius_flavimanus","untrans","g1",0.724053333333333,0.050561797752809,"jim_priors2",0.275946666666667,0.381113730111963,2.40499252078255
"---Hemigrapsus_sanguineus","untrans","g1",0.710296666666667,0.0346728021831024,"jim_priors1",0.289703333333333,0.407862442453622,2.55777561397117
"---Cercaria_batillaria_HL6","untrans","g1",0.707366666666667,0.0495725812894464,"flat_priors",0.292633333333333,0.413693982375948,2.59235206517524
"---Ulva_pertusa","untrans","g1",0.688286666666667,0.0112717110805065,"jim_priors3",0.311713333333333,0.452883004174616,2.83715461633314
"---Hemigrapsus_sanguineus","untrans","g1",0.610516666666667,0.0379723207381137,"flat_priors",0.389483333333333,0.637956921732957,4.34467126642244
"---Acanthogobius_flavimanus","untrans","g1",0.609843333333333,0.0986590166121823,"jim_priors1",0.390156666666667,0.639765404229503,4.36280100222127
"---Mutimo_cylindricus","untrans","g1",0.60557,0.0987209966397939,"jim_priors1",0.39443,0.651336757104876,4.48060601027227
"---Acanthogobius_flavimanus","untrans","g2",0.479713333333333,0.323569855149856,"flat_priors",0.479713333333333,0.922017349409939,8.35636399979092
"---Mutimo_cylindricus","untrans","g2",0.499106666666667,0.320007472445358,"flat_priors",0.499106666666667,0.996433039635852,9.91820406658895
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.546763333333333,0.333671304881465,"jim_priors1",0.546763333333333,1.20635282523479,16.0824727880127
"---Ulva_pertusa","untrans","g2",0.60466,0.0113035016861945,"jim_priors2",0.60466,1.52946830576213,33.8429572821687
"---Ulva_pertusa","untrans","g2",0.657970107526882,0.0109178164367127,"jim_priors1",0.657970107526882,1.92372106066313,83.8920989962898
"---Ulva_pertusa","untrans","g2",0.660909999999999,0.0118708957009545,"flat_priors",0.660909999999999,1.94906956855111,88.9343568178859
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.736123939393939,0.010965876537288,"jim_priors1",0.736123939393939,2.78965790872896,616.109504753807
"---Undaria_pinnatifida","untrans","g2",0.7524,0.0263645204694723,"flat_priors",0.7524,3.03877221324717,1093.38273837522
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.760826666666667,0.332752265499208,"jim_priors3",0.760826666666667,3.18106812353663,1517.28835100855
"---Batillaria_attramentaria","untrans","g2",0.761736666666667,0.0474117788429443,"flat_priors",0.761736666666667,3.19703689195429,1574.1165750536
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.767733333333333,0.333001605562411,"flat_priors",0.767733333333333,3.30539609644087,2020.2080458875
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.76898,0.334999270876142,"jim_priors2",0.76898,3.32862955588261,2131.22624616371
"---Hemigrapsus_takanoi","untrans","g2",0.794866666666667,0.0211643717614005,"jim_priors2",0.794866666666667,3.87487812804681,7496.83803136016
"---Cercaria_batillaria_HL6","untrans","g2",0.807436666666667,0.0109919356985069,"jim_priors1",0.807436666666667,4.19309664352855,15598.9958858162
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.821189078014184,0.0106118101324812,"jim_priors3",0.821189078014184,4.59249954585729,39129.0717953063
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.824713333333333,0.0106061416648834,"jim_priors2",0.824713333333333,4.70494047845433,50692.1228223662
"---Cercaria_batillaria_HL1","untrans","g2",0.833743333333333,0.0533736689899649,"jim_priors1",0.833743333333333,5.01479639914187,103465.699717369
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.841023333333333,0.0104861900621949,"flat_priors",0.841023333333333,5.29023127083638,195088.320904172
"---Cercaria_batillaria_HL6","untrans","g2",0.862683333333333,0.00527266448853826,"jim_priors2",0.862683333333333,6.28243718897923,1916183.90938373
"---Palaemon_macrodactylus","untrans","g2",0.86349,0.00977730221360262,"flat_priors",0.86349,6.32547066149,2115780.75008057
"---Batillaria_attramentaria","untrans","g2",0.880823333333333,0.0105089305931086,"jim_priors1",0.880823333333333,7.39090425978237,24598252.7589475
"---Hemigrapsus_takanoi","untrans","g2",0.898116666666667,0.0383583225410219,"flat_priors",0.898116666666667,8.81514804514971,653353234.0238
"---Cercaria_batillaria_HL6","untrans","g2",0.92552,0.00115847081851955,"jim_priors3",0.92552,12.4264232008593,2669458667509.98
"---Didemnum_vexillum","untrans","g2",0.93195,0.0403658990586609,"flat_priors",0.93195,13.695077149155,49553821163037
"---Polydora_hoplura","untrans","g2",0.937966666666667,0.000400256163944925,"jim_priors3",0.937966666666667,15.120365394949,1319366324480216
"---Haminoea_japonica","untrans","g2",0.942396666666667,0.00203070099263871,"jim_priors2",0.942396666666667,16.3601064753198,22914293701725364
"---Haminoea_japonica","untrans","g2",0.942556666666667,0.0133699097131595,"flat_priors",0.942556666666667,16.4084605118089,25613003674683072
"---Batillaria_attramentaria","untrans","g2",0.955266666666667,0.0052242983180958,"jim_priors2",0.955266666666667,21.3546944858422,2.26305175317513e+21
"---Haminoea_japonica","untrans","g2",0.969836666666667,0.00308375314024431,"jim_priors1",0.969836666666667,32.1528345673559,1.4217870929221e+32
"---Batillaria_attramentaria","untrans","g2",0.971533333333333,0.0012244626339256,"jim_priors3",0.971533333333333,34.1288056206085,1.34525811527153e+34
"---Haminoea_japonica","untrans","g2",0.979243333333333,0.000505904437314446,"jim_priors3",0.979243333333333,47.1772924361644,1.50415446133894e+47
"---Polydora_hoplura","untrans","g2",0.993576666666667,0.0121419717709152,"flat_priors",0.993576666666667,154.682407887917,4.8129116328678e+154
"---Polydora_hoplura","untrans","g2",0.996256666666667,0.0031372966074657,"jim_priors1",0.996256666666667,266.141585040096,1.38543144354678e+266
"---Polydora_hoplura","untrans","g2",0.99667,0.0017905102954342,"jim_priors2",0.99667,299.300300300295,1.99664245008683e+299
