"species","type","chosen","post","oob","prior","plotpost","BF","lx"
"---Gracilaria_vermiculophylla_SSR","untrans","g1",0.83548,0.00935714667093812,"jim_priors1",0.16452,0.196916742471394,1.57368114899807
"---Gracilaria_vermiculophylla_SSR","untrans","g1",0.826703333333333,0.00912974620370247,"flat_priors",0.173296666666667,0.209623766687768,1.62040571672638
"---Undaria_pinnatifida","untrans","g1",0.823393333333333,0.0263853644926862,"jim_priors1",0.176606666666667,0.214486393704103,1.6386507221201
"---Cercaria_batillaria_HL1","untrans","g1",0.817926666666667,0.0528797485214982,"jim_priors2",0.182073333333333,0.222603493385715,1.66956562118207
"---Undaria_pinnatifida","untrans","g1",0.80922,0.0255763640948728,"flat_priors",0.19078,0.23575789031413,1.72090893838523
"---Undaria_pinnatifida","untrans","g1",0.80652,0.0259440568768424,"jim_priors3",0.19348,0.239894856916133,1.7373801565336
"---Gracilaria_vermiculophylla_SSR","untrans","g1",0.796696666666667,0.00881339636247096,"jim_priors3",0.203303333333333,0.255182859222874,1.79962848726236
"---Hemigrapsus_sanguineus","untrans","g1",0.794756666666667,0.0339089189117169,"jim_priors1",0.205243333333333,0.258246758966056,1.81236955863867
"---Undaria_pinnatifida","untrans","g1",0.78852,0.0261450992953235,"jim_priors2",0.21148,0.268198650636636,1.85437964123585
"---Mutimo_cylindricus","untrans","g1",0.780986666666666,0.0513664405921465,"jim_priors2",0.219013333333334,0.280431590808209,1.90735525756895
"---Hemigrapsus_sanguineus","untrans","g1",0.74918,0.0381178235995552,"flat_priors",0.25082,0.334792706692651,2.1616864818335
"---Ulva_pertusa","untrans","g1",0.699892777777777,0.0112224448897796,"jim_priors2",0.300107222222223,0.428790282956042,2.68404802912237
"---Ulva_pertusa","untrans","g1",0.67186,0.0108768362186605,"flat_priors",0.32814,0.488405322537433,3.07896904410908
"---Mutimo_cylindricus","untrans","g1",0.663,0.0989966466526171,"jim_priors1",0.337,0.508295625942685,3.22326213175853
"---Acanthogobius_flavimanus","untrans","g1",0.66067,0.0510877081006329,"jim_priors2",0.33933,0.51361496662479,3.26298416821592
"---Ulva_pertusa","untrans","g1",0.65005,0.0118047673098751,"jim_priors3",0.34995,0.538343204368895,3.45416599483532
"---Acanthogobius_flavimanus","untrans","g1",0.624263333333333,0.0972672780915001,"jim_priors1",0.375736666666667,0.601888092097887,3.99841706287522
"---Ulva_pertusa","untrans","g1",0.5994,0.0114170137456587,"jim_priors1",0.4006,0.668335001668335,4.6594537114713
"---Acanthogobius_flavimanus","untrans","g1",0.53661,0.325593498538773,"flat_priors",0.46339,0.863550809712827,7.30383258105524
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.580313333333333,0.33498360875092,"jim_priors1",0.580313333333333,1.38272997315457,24.1395946482021
"---Mutimo_cylindricus","untrans","g2",0.583913333333333,0.317671473420955,"flat_priors",0.583913333333333,1.40334545687597,25.3131071138425
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.58659,0.333320095839456,"jim_priors2",0.58659,1.41890617062964,26.2365164192263
"---Cercaria_batillaria_HL6","untrans","g2",0.65184,0.0501707941929974,"flat_priors",0.65184,1.87224264705882,74.5148183464071
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.675746666666667,0.335712766523103,"jim_priors3",0.675746666666667,2.08400838850282,121.341228759006
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.691743333333333,0.336350706490675,"flat_priors",0.691743333333333,2.24404987186003,175.40819188732
"---Cercaria_batillaria_HL6","untrans","g2",0.70283,0.0110837274362219,"jim_priors1",0.70283,2.36507722852239,231.780677788081
"---Batillaria_attramentaria","untrans","g2",0.750276666666667,0.0482947738345624,"flat_priors",0.750276666666667,3.00443157093851,1010.25630822791
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.80804,0.011267191488793,"jim_priors3",0.80804,4.20941862888102,16196.4050327021
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.809729047619048,0.0109336363028804,"jim_priors1",0.809729047619048,4.25566297685757,18016.1909774492
"---Cercaria_batillaria_HL1","untrans","g2",0.833536666666667,0.0526659296455639,"flat_priors",0.833536666666667,5.00732894130841,101701.870680674
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.854591666666667,0.0103760482880188,"jim_priors2",0.854591666666667,5.877184938965,753676.43925281
"---Hemigrapsus_takanoi","untrans","g2",0.860263333333333,0.021904622235258,"jim_priors2",0.860263333333333,6.15631783592947,1433236.42141647
"---Hemigrapsus_takanoi","untrans","g2",0.86342,0.0381993997999333,"flat_priors",0.86342,6.32171621027969,2097568.77942232
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.88026,0.0108740610281658,"flat_priors",0.88026,7.35142809420411,22460948.6104381
"---Hemigrapsus_takanoi","untrans","g2",0.893386666666667,0.0312292093567874,"jim_priors1",0.893386666666667,8.37968984492249,239712038.378461
"---Didemnum_vexillum","untrans","g2",0.89678,0.019337642433531,"jim_priors2",0.89678,8.68804495252858,487578955.337345
"---Cercaria_batillaria_HL6","untrans","g2",0.905406666666667,0.00119271647804076,"jim_priors3",0.905406666666667,9.57156952568895,3728803741.42263
"---Haminoea_japonica","untrans","g2",0.911993333333333,0.00338879030859339,"jim_priors1",0.911993333333333,10.362775547307,23055553203.6888
"---Polydora_hoplura","untrans","g2",0.913093333333333,0.000466306056649524,"jim_priors3",0.913093333333333,10.5065971156796,32106806870.9842
"---Didemnum_vexillum","untrans","g2",0.914053333333333,0.0405342423798554,"flat_priors",0.914053333333333,10.6351225566242,43164086742.4514
"---Batillaria_attramentaria","untrans","g2",0.919133333333333,0.00553338653897313,"jim_priors2",0.919133333333333,11.3660346248969,232292198804.509
"---Cercaria_batillaria_HL6","untrans","g2",0.9317,0.00572457966373098,"jim_priors2",0.9317,13.6412884333821,43781277865547.1
"---Haminoea_japonica","untrans","g2",0.956466666666667,0.0139633943427621,"flat_priors",0.956466666666667,21.9709035222054,9.3519789841698e+21
"---Haminoea_japonica","untrans","g2",0.972123333333333,0.000572829243598966,"jim_priors3",0.972123333333333,34.8722946311128,7.45237381331883e+34
"---Haminoea_japonica","untrans","g2",0.97352,0.0019582506294377,"jim_priors2",0.97352,36.7643504531723,5.81233253489595e+36
"---Batillaria_attramentaria","untrans","g2",0.981466666666667,0.00108795159942153,"jim_priors3",0.981466666666667,52.9568345323752,9.0538757953211e+52
"---Polydora_hoplura","untrans","g2",0.995016666666667,0.00181636060100167,"jim_priors2",0.995016666666667,199.668896321083,4.66547988237585e+199
"---Polydora_hoplura","untrans","g2",0.997036666666667,0.00336515991186486,"jim_priors1",0.997036666666667,336.457817772818,Inf
"---Polydora_hoplura","untrans","g2",0.999176666666667,0.0144697535474235,"flat_priors",0.999176666666667,1213.57489878598,Inf
