"species","type","chosen","post","oob","prior","plotpost","BF","lx"
"---Hemigrapsus_takanoi","untrans","g2",0.83546,0.0219526824391869,"jim_priors2",0.83546,5.07754953202869,119549.986670376
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.837154206349206,0.0109953163155015,"jim_priors2",0.837154206349206,5.14077881645747,138286.191642068
"---Batillaria_attramentaria","untrans","g2",0.853326666666667,0.0105601530225947,"jim_priors1",0.853326666666667,5.81787191491297,657463.905025376
"---Hemigrapsus_takanoi","untrans","g2",0.88704,0.0395657097182442,"flat_priors",0.88704,7.85269121813032,71234637.4232248
"---Haminoea_japonica","untrans","g2",0.89709,0.00326945660296787,"jim_priors1",0.89709,8.71722864639005,521469180.778709
"---Polydora_hoplura","untrans","g2",0.904336666666667,0.000520937687838109,"jim_priors3",0.904336666666667,9.45332589985717,2840049436.61168
"---Batillaria_attramentaria","untrans","g2",0.91477,0.00517097360151682,"jim_priors2",0.91477,10.7329578786812,54070187885.1431
"---Cercaria_batillaria_HL6","untrans","g2",0.926906666666667,0.0102161465598555,"jim_priors1",0.926906666666667,12.6811382707042,4798862105188.08
"---Haminoea_japonica","untrans","g2",0.939053333333333,0.0137890489297453,"flat_priors",0.939053333333333,15.4077882301465,2557338578226514
"---Didemnum_vexillum","untrans","g2",0.94311,0.0393086998814077,"flat_priors",0.94311,16.5777816839515,37825239273813240
"---Cercaria_batillaria_HL6","untrans","g2",0.95701,0.00517493680989757,"jim_priors2",0.95701,22.2612235403582,1.82483474083654e+22
"---Batillaria_attramentaria","untrans","g2",0.96716,0.0012243648607285,"jim_priors3",0.96716,29.4506699147381,2.82273374230091e+29
"---Haminoea_japonica","untrans","g2",0.982503333333333,0.000400978387264926,"jim_priors3",0.982503333333333,56.1537435702026,1.42476609001945e+56
"---Polydora_hoplura","untrans","g2",0.992406666666667,0.00165212177736327,"jim_priors2",0.992406666666667,130.694468832315,4.94844596506116e+130
"---Polydora_hoplura","untrans","g2",0.993536666666667,0.00311377245508982,"jim_priors1",0.993536666666667,153.718927282111,5.23512772725162e+153
"---Cercaria_batillaria_HL6","untrans","g2",0.994873333333333,0.000984068725232054,"jim_priors3",0.994873333333333,194.058517555256,1.14424113193573e+194
"---Polydora_hoplura","untrans","g2",0.997533333333333,0.0118503674014696,"flat_priors",0.997533333333333,404.405405405359,Inf
