"species","type","chosen","post","oob","prior","plotpost","BF","lx"
"---Ulva_pertusa","untrans","g1",0.5993,0.0112138081666356,"flat_priors",0.4007,0.668613382279326,4.66244135564323
"---Cercaria_batillaria_HL6","untrans","g2",0.53799,0.0509979893743093,"flat_priors",0.53799,1.16445531482003,14.6034448478
"---Acanthogobius_flavimanus","untrans","g2",0.5563,0.325292006000857,"flat_priors",0.5563,1.25377507324769,17.9380435164181
"---Mutimo_cylindricus","untrans","g2",0.55925,0.318949744247232,"flat_priors",0.55925,1.2688598979013,18.5720522959993
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.597336666666666,0.33797941877338,"jim_priors3",0.597336666666666,1.4834642670883,30.4413751395945
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.60325,0.334363477199777,"jim_priors2",0.60325,1.52047889098929,33.1496456937712
"---Ulva_pertusa","untrans","g2",0.631716666666666,0.0113414992127665,"jim_priors3",0.631716666666666,1.71530071955469,51.9159397267566
"---Cercaria_batillaria_HL6","untrans","g2",0.69894,0.0103465702050696,"jim_priors1",0.69894,2.32159702384907,209.699320813485
"---Cercaria_batillaria_HL1","untrans","g2",0.737816666666667,0.0521523839948886,"jim_priors2",0.737816666666667,2.81412497616172,651.81593900492
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.77759,0.0108792866391681,"jim_priors1",0.77759,3.49620071039971,3134.73411566929
"---Batillaria_attramentaria","untrans","g2",0.779093333333333,0.0495392780466989,"flat_priors",0.779093333333333,3.52679864799613,3363.55588636818
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.801356666666666,0.337717375420137,"jim_priors1",0.801356666666666,4.03414830600908,10818.0331021821
"---Undaria_pinnatifida","untrans","g2",0.804676666666667,0.0257242457026085,"flat_priors",0.804676666666667,4.11971602641774,13173.9504737249
"---Undaria_pinnatifida","untrans","g2",0.811036666666667,0.025034210738147,"jim_priors3",0.811036666666667,4.29203196387307,19589.8884887383
"---Undaria_pinnatifida","untrans","g2",0.814943333333333,0.0257319137028104,"jim_priors2",0.814943333333333,4.40375020264062,25336.7089530369
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.831616666666667,0.010786852855579,"jim_priors2",0.831616666666667,4.93883005048007,86862.0451408324
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.83969,0.0108015842323541,"jim_priors3",0.83969,5.23791404154451,172947.401632428
"---Palaemon_macrodactylus","untrans","g2",0.841703333333333,0.00817445983008897,"flat_priors",0.841703333333333,5.31725241634904,207611.982872081
"---Cercaria_batillaria_HL6","untrans","g2",0.84496,0.0054363718531515,"jim_priors2",0.84496,5.4499484004128,281804.809220262
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.849127510656436,0.0113974960249061,"flat_priors",0.849127510656436,5.62811361004867,424730.657597603
"---Hemigrapsus_takanoi","untrans","g2",0.86317,0.0217978215477916,"jim_priors2",0.86317,6.30833881458744,2033943.17171691
"---Didemnum_vexillum","untrans","g2",0.869726666666667,0.0188061053248448,"jim_priors2",0.869726666666667,6.67616805690601,4744255.35976528
"---Hemigrapsus_takanoi","untrans","g2",0.87806,0.0323606509387516,"jim_priors1",0.87806,7.20075446941118,15876489.0945654
"---Hemigrapsus_takanoi","untrans","g2",0.888023333333333,0.0390419289733617,"flat_priors",0.888023333333333,7.93043193522458,85198497.3623631
"---Haminoea_japonica","untrans","g2",0.898326666666667,0.00355904968061513,"jim_priors1",0.898326666666667,8.83542062815557,684574358.556318
"---Batillaria_attramentaria","untrans","g2",0.91027,0.0106852960745176,"jim_priors1",0.91027,10.1445447453472,13949053672.9389
"---Didemnum_vexillum","untrans","g2",0.915426666666667,0.0408263649778652,"flat_priors",0.915426666666667,10.8240580167114,66689585282.3031
"---Polydora_hoplura","untrans","g2",0.940273333333333,0.00046899915580152,"jim_priors3",0.940273333333333,15.7429400602745,5532737431408459
"---Batillaria_attramentaria","untrans","g2",0.952806666666667,0.00532923256399719,"jim_priors2",0.952806666666667,20.1894335358103,1.54679776475025e+20
"---Haminoea_japonica","untrans","g2",0.9566,0.0142828645521644,"flat_priors",0.9566,22.0414746543779,1.10020763480759e+22
"---Haminoea_japonica","untrans","g2",0.97071,0.00196049665915365,"jim_priors2",0.97071,33.1413451689996,1.38466644833165e+33
"---Batillaria_attramentaria","untrans","g2",0.972146666666667,0.00115166196735634,"jim_priors3",0.972146666666667,34.9023456199143,7.98629999574892e+34
"---Haminoea_japonica","untrans","g2",0.974256666666667,0.000479910416722212,"jim_priors3",0.974256666666667,37.845008416419,6.99855558736274e+37
"---Polydora_hoplura","untrans","g2",0.99029,0.00143894477383252,"jim_priors2",0.99029,101.986611740474,9.69642718473313e+101
"---Polydora_hoplura","untrans","g2",0.991473333333333,0.0033353425758489,"jim_priors1",0.991473333333333,116.279124315867,1.90162253740923e+116
"---Cercaria_batillaria_HL6","untrans","g2",0.99189,0.0011828185636064,"jim_priors3",0.99189,122.304562268805,2.01633305020282e+122
"---Polydora_hoplura","untrans","g2",0.99712,0.0118781293277938,"flat_priors",0.99712,346.222222222223,Inf
