"species","type","chosen","post","oob","prior","plotpost","BF","lx"
"---Mutimo_cylindricus","untrans","g1",0.692203333333333,0.0990126676602087,"jim_priors1",0.307796666666667,0.444662213896688,2.78395501834017
"---Hemigrapsus_takanoi","untrans","g1",0.669706666666666,0.0058622113860133,"jim_priors3",0.330293333333334,0.493191048817394,3.11308550141749
"---Acanthogobius_flavimanus","untrans","g1",0.66296,0.051497005988024,"jim_priors2",0.33704,0.508386629660915,3.22393761713955
"---Ulva_pertusa","untrans","g1",0.649096666666667,0.0111109632606353,"jim_priors1",0.350903333333333,0.540602581022857,3.47218279692919
"---Ulva_pertusa","untrans","g1",0.62147,0.0117548724344261,"flat_priors",0.37853,0.609088129756867,4.0652581556074
"---Acanthogobius_flavimanus","untrans","g1",0.61706,0.0972427868262035,"jim_priors1",0.38294,0.620587949308009,4.17434124810467
"---Ulva_pertusa","untrans","g1",0.55215,0.011871963798496,"jim_priors2",0.44785,0.811102055600833,6.47294706764687
"---Ulva_pertusa","untrans","g1",0.53698,0.0120541369424628,"jim_priors3",0.46302,0.862266751089426,7.28226956634914
"---Cercaria_batillaria_HL6","untrans","g1",0.5173,0.0500892785758068,"flat_priors",0.4827,0.933114247052001,8.57263330313164
"---Gracilaria_vermiculophylla_SNP","untrans","g1",0.509670000000001,0.336680598768812,"jim_priors2",0.490329999999999,0.962053877999486,9.16334162276043
"---Acanthogobius_flavimanus","untrans","g2",0.52734,0.329629333546513,"flat_priors",0.52734,1.11568569373334,13.0522593213571
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.54177,0.334738470979016,"jim_priors3",0.54177,1.18231019357091,15.2163396432954
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.56635,0.336932355251421,"flat_priors",0.56635,1.30600714862216,20.2305247847682
"---Mutimo_cylindricus","untrans","g2",0.589013333333333,0.31981460023175,"flat_priors",0.589013333333333,1.43316895925253,27.1124621825264
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.662586666666666,0.333809663719651,"jim_priors1",0.662586666666666,1.96372401801944,91.9864837638836
"---Undaria_pinnatifida","untrans","g2",0.738063333333334,0.0246686401578793,"jim_priors3",0.738063333333334,2.81771675086854,657.229049319955
"---Hemigrapsus_sanguineus","untrans","g2",0.744346666666666,0.0391260162601626,"flat_priors",0.744346666666666,2.91154688640867,815.730848637241
"---Undaria_pinnatifida","untrans","g2",0.769106666666666,0.0260277434199151,"jim_priors2",0.769106666666666,3.33100421551076,2142.91140134341
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.771950755735492,0.0117011460436754,"flat_priors",0.771950755735492,3.3850178202745,2426.70966748547
"---Batillaria_attramentaria","untrans","g2",0.77478,0.0500473024290797,"flat_priors",0.77478,3.44010301038984,2754.88205684376
"---Undaria_pinnatifida","untrans","g2",0.78739,0.0245312167057319,"flat_priors",0.78739,3.70344762711067,5051.81719870218
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.800211111111111,0.0108626367789228,"jim_priors1",0.800211111111111,4.00528335465213,10122.3967280777
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.814146572871573,0.0109987036764804,"jim_priors3",0.814146572871573,4.38058412723801,24020.615264581
"---Hemigrapsus_takanoi","untrans","g2",0.83181,0.0318079020885992,"jim_priors1",0.83181,4.94565669778227,88238.2116979464
"---Hemigrapsus_takanoi","untrans","g2",0.84208,0.0223305613857966,"jim_priors2",0.84208,5.3323201621074,214941.443959936
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.842346666666667,0.0108019333992042,"jim_priors2",0.842346666666667,5.34303112313939,220308.433852044
"---Cercaria_batillaria_HL6","untrans","g2",0.872756666666667,0.00538295087222504,"jim_priors2",0.872756666666667,6.85895790218219,7226997.46168509
"---Batillaria_attramentaria","untrans","g2",0.89693,0.00516696331323221,"jim_priors2",0.89693,8.70214417386242,503667784.93468
"---Cercaria_batillaria_HL1","untrans","g2",0.900543333333333,0.0522791415943341,"jim_priors3",0.900543333333333,9.05463015718735,1134044658.09638
"---Cercaria_batillaria_HL6","untrans","g2",0.904536666666667,0.00131903270934648,"jim_priors3",0.904536666666667,9.47522609029648,2986937190.27694
"---Hemigrapsus_takanoi","untrans","g2",0.906566666666667,0.0375244768286023,"flat_priors",0.906566666666667,9.7028184088477,5044503281.08615
"---Didemnum_vexillum","untrans","g2",0.923186666666667,0.0400576061446554,"flat_priors",0.923186666666667,12.0185731643812,1043693946129.77
"---Batillaria_attramentaria","untrans","g2",0.93161,0.0100171380744244,"jim_priors1",0.93161,13.6220207632695,41881358777969.2
"---Haminoea_japonica","untrans","g2",0.948563333333333,0.00308152021664021,"jim_priors1",0.948563333333333,18.4413842265568,2763021259739696128
"---Batillaria_attramentaria","untrans","g2",0.95816,0.00109308556727142,"jim_priors3",0.95816,22.9005736137667,7.95378072251795e+22
"---Haminoea_japonica","untrans","g2",0.96444,0.0135162101398183,"flat_priors",0.96444,27.1214848143982,1.32277145498889e+27
"---Haminoea_japonica","untrans","g2",0.97498,0.00191321446602716,"jim_priors2",0.97498,38.9680255795363,9.29021103637308e+38
"---Haminoea_japonica","untrans","g2",0.976716666666667,0.00041325619217746,"jim_priors3",0.976716666666667,41.9491768074452,8.8956319794758e+41
"---Polydora_hoplura","untrans","g2",0.98097,0.000386604809897083,"jim_priors3",0.98097,51.5486074619023,3.53677524302285e+51
"---Polydora_hoplura","untrans","g2",0.996626666666667,0.0120451493678291,"flat_priors",0.996626666666667,295.442687747064,2.7713268347835e+295
"---Polydora_hoplura","untrans","g2",0.99683,0.00309506657061288,"jim_priors1",0.99683,314.457413249211,Inf
"---Polydora_hoplura","untrans","g2",0.996856666666667,0.00149225890692035,"jim_priors2",0.996856666666667,317.133616118798,Inf
