"species","type","chosen","post","oob","prior","plotpost","BF","lx"
"---Cercaria_batillaria_HL6","untrans","g2",0.691356666666667,0.0502735749354524,"flat_priors",0.691356666666667,2.23998574406273,173.774378548949
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.716256666666667,0.338637691939854,"flat_priors",0.716256666666667,2.5243118781058,334.435120326028
"---Undaria_pinnatifida","untrans","g2",0.733243333333333,0.0257731958762887,"jim_priors3",0.733243333333333,2.74873480200432,560.705481743684
"---Hemigrapsus_sanguineus","untrans","g2",0.73334,0.0395062385272287,"flat_priors",0.73334,2.75009375234381,562.462732462044
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.74446,0.33799027768529,"jim_priors2",0.74446,2.91328167801518,818.995806433743
"---Gracilaria_vermiculophylla_SNP","untrans","g2",0.769326666666667,0.334347312070775,"jim_priors1",0.769326666666667,3.33513482269299,2163.39002385445
"---Batillaria_attramentaria","untrans","g2",0.779113333333334,0.0492995330220147,"flat_priors",0.779113333333334,3.52720852322459,3366.73181666444
"---Cercaria_batillaria_HL1","untrans","g2",0.799376666666667,0.0536309571432381,"jim_priors3",0.799376666666667,3.9844650838221,9648.61736243969
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.80662,0.0106341866446343,"flat_priors",0.80662,4.17116558072189,14830.8342324386
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.808726666666667,0.0112275248532919,"jim_priors3",0.808726666666667,4.22812031647556,16909.0931445561
"---Hemigrapsus_takanoi","untrans","g2",0.808933333333333,0.0229574881025177,"jim_priors2",0.808933333333333,4.23377529658059,17130.7073752534
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.8094275,0.0106274897735476,"jim_priors1",0.8094275,4.24734681026906,17674.4867137269
"---Gracilaria_vermiculophylla_mtDNA","untrans","g2",0.856286666666667,0.0109711173989643,"jim_priors2",0.856286666666667,5.95829660899013,908440.753813036
"---Hemigrapsus_takanoi","untrans","g2",0.87794,0.0322348039739344,"jim_priors1",0.87794,7.19269211863019,15584472.9190708
"---Hemigrapsus_takanoi","untrans","g2",0.8964,0.0394835429488895,"flat_priors",0.8964,8.65250965250965,449272309.962063
"---Cercaria_batillaria_HL6","untrans","g2",0.900633333333333,0.0106165293648685,"jim_priors1",0.900633333333333,9.06373700100633,1158075839.02151
"---Batillaria_attramentaria","untrans","g2",0.914413333333333,0.010741409527856,"jim_priors1",0.914413333333333,10.6840629381523,48312881221.2195
"---Haminoea_japonica","untrans","g2",0.93608,0.00335606222032815,"jim_priors1",0.93608,14.6445556946183,441118929290607
"---Cercaria_batillaria_HL6","untrans","g2",0.945603333333333,0.0052551054347103,"jim_priors2",0.945603333333333,17.3834793798639,241812852338595328
"---Batillaria_attramentaria","untrans","g2",0.949773333333333,0.00499495191030342,"jim_priors2",0.949773333333333,18.9097425006635,8123487203087481856
"---Haminoea_japonica","untrans","g2",0.950626666666667,0.0140178844288543,"flat_priors",0.950626666666667,19.253848231164,17941065476122279936
"---Haminoea_japonica","untrans","g2",0.958466666666667,0.00041306896919305,"jim_priors3",0.958466666666667,23.0770465489569,1.19411608647131e+23
"---Polydora_hoplura","untrans","g2",0.966346666666667,0.000414499458476514,"jim_priors3",0.966346666666667,28.7147385103014,5.18487762262345e+28
"---Haminoea_japonica","untrans","g2",0.97849,0.0018274463771209,"jim_priors2",0.97849,45.4900046490004,3.09032851343497e+45
"---Polydora_hoplura","untrans","g2",0.98043,0.0016077384036885,"jim_priors2",0.98043,50.098620337251,1.25493241484451e+50
"---Cercaria_batillaria_HL6","untrans","g2",0.981416666666667,0.000942344446803992,"jim_priors3",0.981416666666667,52.8116591928262,6.48125625439328e+52
"---Batillaria_attramentaria","untrans","g2",0.986916666666667,0.00104944339647706,"jim_priors3",0.986916666666667,75.4331210191102,2.71094695044852e+75
"---Polydora_hoplura","untrans","g2",0.996866666666667,0.0111073982490142,"flat_priors",0.996866666666667,318.148936170248,Inf
"---Polydora_hoplura","untrans","g2",0.997336666666667,0.00319143253925863,"jim_priors1",0.997336666666667,374.469336670883,Inf
