"species","type","chosen","post","oob","prior","plotpost","BF","lx"
"---Hemigrapsus_takanoi","untrans","g2",0.898426666666667,0.0216044860609774,"jim_priors2",0.898426666666667,8.84510370175903,700009125.713861
"---Batillaria_attramentaria","untrans","g2",0.903373333333333,0.0102284395961967,"jim_priors1",0.903373333333333,9.34910997654199,2234137902.71831
"---Cercaria_batillaria_HL6","untrans","g2",0.91742,0.00121012247503291,"jim_priors3",0.91742,11.1094696052313,128667719979.143
"---Cercaria_batillaria_HL6","untrans","g2",0.93335,0.00539230697538179,"jim_priors2",0.93335,14.0037509377344,100867425853990
"---Batillaria_attramentaria","untrans","g2",0.93959,0.00561715689529248,"jim_priors2",0.93959,15.553550736633,3577261896459247
"---Haminoea_japonica","untrans","g2",0.941393333333333,0.00329026562876174,"jim_priors1",0.941393333333333,16.0629052439994,11558600247984992
"---Didemnum_vexillum","untrans","g2",0.950793333333333,0.0401853479268195,"flat_priors",0.950793333333333,19.3224495325835,21011135938602909696
"---Haminoea_japonica","untrans","g2",0.954993333333333,0.00166384921532871,"jim_priors2",0.954993333333333,21.2189305288104,1.6555051221828e+21
"---Haminoea_japonica","untrans","g2",0.95673,0.0141953954431588,"flat_priors",0.95673,22.1107002542177,1.29032839423698e+22
"---Batillaria_attramentaria","untrans","g2",0.96972,0.00117908905434408,"jim_priors3",0.96972,32.0250990752973,1.05949539955629e+32
"---Polydora_hoplura","untrans","g2",0.971746666666667,0.000320153673763406,"jim_priors3",0.971746666666667,34.3940537989622,2.47772897148267e+34
"---Polydora_hoplura","untrans","g2",0.974933333333333,0.00197796362670915,"jim_priors2",0.974933333333333,38.893617021276,7.82739086832753e+38
"---Haminoea_japonica","untrans","g2",0.97767,0.000584950810954533,"jim_priors3",0.97767,43.7828034034931,6.06461734230575e+43
"---Polydora_hoplura","untrans","g2",0.993163333333333,0.00332225913621262,"jim_priors1",0.993163333333333,145.270112140411,1.86256801355073e+145
"---Polydora_hoplura","untrans","g2",0.999,0.0117873243171573,"flat_priors",0.999,998.999999999999,Inf
